Season,Date,Visitor,Visitor_Goals,Home,Home_Goals,OT,Att.,LOG,Notes
2016,09/02/2017,San Jose Sharks,3,Boston Bruins,6,,17565,02:31,
2016,09/02/2017,Anaheim Ducks,5,Buffalo Sabres,2,,18027,02:32,
2016,09/02/2017,Vancouver Canucks,3,Columbus Blue Jackets,0,,13979,02:23,
2016,09/02/2017,Pittsburgh Penguins,4,Colorado Avalanche,1,,16777,02:24,
2016,09/02/2017,Los Angeles Kings,6,Florida Panthers,3,,13451,02:34,
2016,09/02/2017,Nashville Predators,3,New York Rangers,4,,18006,02:30,
2016,09/02/2017,Dallas Stars,2,Ottawa Senators,3,,17676,02:36,
2016,09/02/2017,New York Islanders,3,Philadelphia Flyers,1,,19737,02:19,
2016,09/02/2017,St. Louis Blues,2,Toronto Maple Leafs,1,OT,18920,02:32,
2016,09/02/2017,Detroit Red Wings,3,Washington Capitals,6,,18506,02:31,
2016,10/02/2017,Tampa Bay Lightning,1,Minnesota Wild,2,SO,19178,02:44,
2016,10/02/2017,Chicago Blackhawks,5,Winnipeg Jets,2,,15294,02:27,
2016,11/02/2017,Pittsburgh Penguins,3,Arizona Coyotes,4,OT,15879,02:43,
2016,11/02/2017,Vancouver Canucks,3,Boston Bruins,4,,17565,02:29,
2016,11/02/2017,Detroit Red Wings,1,Columbus Blue Jackets,2,,19143,02:33,
2016,11/02/2017,Carolina Hurricanes,2,Dallas Stars,5,,17864,02:25,
2016,11/02/2017,Chicago Blackhawks,5,Edmonton Oilers,1,,18347,02:19,
2016,11/02/2017,St. Louis Blues,4,Montreal Canadiens,2,,21288,02:25,
2016,11/02/2017,Florida Panthers,7,Nashville Predators,4,,17113,02:51,
2016,11/02/2017,Colorado Avalanche,2,New York Rangers,4,,18006,02:31,
2016,11/02/2017,New York Islanders,0,Ottawa Senators,3,,18211,02:25,
2016,11/02/2017,San Jose Sharks,1,Philadelphia Flyers,2,OT,19910,02:36,
2016,11/02/2017,Buffalo Sabres,3,Toronto Maple Leafs,1,,19427,02:32,
2016,11/02/2017,Tampa Bay Lightning,4,Winnipeg Jets,1,,15294,02:29,
2016,11/02/2017,Anaheim Ducks,4,Washington Capitals,6,,18506,02:36,
2016,12/02/2017,Montreal Canadiens,0,Boston Bruins,4,,17565,02:36,
2016,12/02/2017,Vancouver Canucks,4,Buffalo Sabres,2,,18876,02:29,
2016,12/02/2017,Detroit Red Wings,3,Minnesota Wild,6,,19141,02:28,
2016,12/02/2017,San Jose Sharks,4,New Jersey Devils,1,,16514,02:18,
2016,12/02/2017,Dallas Stars,3,Nashville Predators,5,,17113,02:33,
2016,12/02/2017,Colorado Avalanche,1,New York Islanders,5,,14107,02:35,
2016,13/02/2017,New York Rangers,3,Columbus Blue Jackets,2,,14378,02:26,
2016,13/02/2017,Arizona Coyotes,5,Calgary Flames,0,,18486,02:28,
2016,14/02/2017,Arizona Coyotes,2,Edmonton Oilers,5,,18347,02:38,
2016,14/02/2017,Anaheim Ducks,1,Minnesota Wild,0,,19047,02:33,
2016,14/02/2017,Colorado Avalanche,2,New Jersey Devils,3,,12462,02:36,
2016,14/02/2017,Buffalo Sabres,3,Ottawa Senators,2,,16832,02:28,
2016,14/02/2017,Vancouver Canucks,0,Pittsburgh Penguins,4,,18653,02:26,
2016,14/02/2017,New York Islanders,1,Toronto Maple Leafs,7,,18956,02:30,
2016,14/02/2017,Dallas Stars,2,Winnipeg Jets,5,,15294,02:36,
2016,15/02/2017,Toronto Maple Leafs,2,Columbus Blue Jackets,5,,14548,02:30,
2016,15/02/2017,Philadelphia Flyers,1,Calgary Flames,3,,18815,02:36,
2016,15/02/2017,St. Louis Blues,2,Detroit Red Wings,0,,20027,02:19,
2016,15/02/2017,Florida Panthers,6,San Jose Sharks,5,OT,17562,02:31,
2016,16/02/2017,Colorado Avalanche,0,Buffalo Sabres,2,,18335,02:32,
2016,16/02/2017,Philadelphia Flyers,3,Edmonton Oilers,6,,18347,02:42,
2016,16/02/2017,Arizona Coyotes,5,Los Angeles Kings,3,,18230,02:44,
2016,16/02/2017,Dallas Stars,1,Minnesota Wild,3,,19084,02:41,
2016,16/02/2017,Ottawa Senators,3,New Jersey Devils,0,,13908,02:26,
2016,16/02/2017,New York Rangers,2,New York Islanders,4,,15795,02:25,
2016,16/02/2017,Winnipeg Jets,3,Pittsburgh Penguins,4,OT,18638,02:42,
2016,16/02/2017,Vancouver Canucks,3,St. Louis Blues,4,,19291,02:26,
2016,17/02/2017,Florida Panthers,4,Anaheim Ducks,1,,16339,02:28,
2016,17/02/2017,Colorado Avalanche,2,Carolina Hurricanes,1,OT,11456,02:36,
2016,17/02/2017,Pittsburgh Penguins,1,Columbus Blue Jackets,2,OT,19188,02:36,
2016,18/02/2017,San Jose Sharks,4,Arizona Coyotes,1,,17446,02:29,
2016,18/02/2017,St. Louis Blues,2,Buffalo Sabres,3,,19070,02:27,
2016,18/02/2017,Edmonton Oilers,3,Chicago Blackhawks,1,,22075,02:23,
2016,18/02/2017,Tampa Bay Lightning,3,Dallas Stars,4,OT,18210,02:32,
2016,18/02/2017,Washington Capitals,2,Detroit Red Wings,3,SO,20027,02:53,
2016,18/02/2017,Florida Panthers,3,Los Angeles Kings,2,,18230,02:28,
2016,18/02/2017,Nashville Predators,2,Minnesota Wild,5,,19292,02:46,
2016,18/02/2017,Winnipeg Jets,3,Montreal Canadiens,1,,21288,02:26,
2016,18/02/2017,New York Islanders,2,New Jersey Devils,3,,16514,02:29,
2016,18/02/2017,Ottawa Senators,6,Toronto Maple Leafs,3,,19527,02:37,
2016,18/02/2017,Calgary Flames,1,Vancouver Canucks,2,OT,18865,02:33,
2016,19/02/2017,Los Angeles Kings,0,Anaheim Ducks,1,,17174,02:17,
2016,19/02/2017,Chicago Blackhawks,5,Buffalo Sabres,1,,19070,02:22,
2016,19/02/2017,Toronto Maple Leafs,4,Carolina Hurricanes,0,,10004,02:33,
2016,19/02/2017,Nashville Predators,4,Columbus Blue Jackets,3,,17894,02:35,
2016,19/02/2017,Tampa Bay Lightning,3,Colorado Avalanche,2,OT,17270,02:48,
2016,19/02/2017,New Jersey Devils,4,New York Islanders,6,,15795,02:37,
2016,19/02/2017,Washington Capitals,1,New York Rangers,2,,18006,02:23,
2016,19/02/2017,Winnipeg Jets,3,Ottawa Senators,2,,19288,02:32,
2016,19/02/2017,Detroit Red Wings,5,Pittsburgh Penguins,2,,18664,02:34,
2016,19/02/2017,Boston Bruins,2,San Jose Sharks,1,OT,17562,02:36,
2016,19/02/2017,Philadelphia Flyers,3,Vancouver Canucks,2,,18865,02:28,
2016,20/02/2017,Anaheim Ducks,2,Arizona Coyotes,3,,14554,02:28,
2016,20/02/2017,Florida Panthers,2,St. Louis Blues,1,,19239,02:26,
2016,21/02/2017,Pittsburgh Penguins,3,Carolina Hurricanes,1,,12145,02:26,
2016,21/02/2017,Los Angeles Kings,2,Colorado Avalanche,1,,13768,02:14,
2016,21/02/2017,New York Islanders,3,Detroit Red Wings,1,,20027,02:25,
2016,21/02/2017,Chicago Blackhawks,5,Minnesota Wild,3,,19333,02:29,
2016,21/02/2017,Ottawa Senators,2,New Jersey Devils,1,,12343,02:16,
2016,21/02/2017,Calgary Flames,6,Nashville Predators,5,OT,17113,02:51,
2016,21/02/2017,Montreal Canadiens,3,New York Rangers,2,SO,18006,02:39,
2016,21/02/2017,Edmonton Oilers,1,Tampa Bay Lightning,4,,19092,02:36,
2016,21/02/2017,Winnipeg Jets,4,Toronto Maple Leafs,5,OT,19583,02:55,
2016,22/02/2017,Boston Bruins,3,Anaheim Ducks,5,,15135,02:41,
2016,22/02/2017,Edmonton Oilers,4,Florida Panthers,3,,15300,02:35,
2016,22/02/2017,Washington Capitals,4,Philadelphia Flyers,1,,19849,02:39,
2016,23/02/2017,Arizona Coyotes,3,Chicago Blackhawks,6,,21781,02:31,
2016,23/02/2017,Boston Bruins,4,Los Angeles Kings,1,,18230,02:36,
2016,23/02/2017,New York Islanders,3,Montreal Canadiens,0,,21288,02:27,
2016,23/02/2017,Colorado Avalanche,2,Nashville Predators,4,,17243,02:32,
2016,23/02/2017,Calgary Flames,3,Tampa Bay Lightning,2,,19092,02:32,
2016,23/02/2017,New York Rangers,2,Toronto Maple Leafs,1,SO,19175,02:41,
2016,24/02/2017,Ottawa Senators,0,Carolina Hurricanes,3,,11327,02:31,
2016,24/02/2017,Arizona Coyotes,2,Dallas Stars,5,,18043,02:34,
2016,24/02/2017,Calgary Flames,4,Florida Panthers,2,,14765,02:31,
2016,24/02/2017,Edmonton Oilers,1,Washington Capitals,2,,18506,02:19,
2016,25/02/2017,New York Islanders,0,Columbus Blue Jackets,7,,18183,02:19,
2016,25/02/2017,Buffalo Sabres,3,Colorado Avalanche,5,,15362,02:25,
2016,25/02/2017,Anaheim Ducks,1,Los Angeles Kings,4,,18230,02:56,
2016,25/02/2017,New York Rangers,4,New Jersey Devils,3,OT,16514,02:27,
2016,25/02/2017,Washington Capitals,2,Nashville Predators,5,,17150,02:37,
2016,25/02/2017,Philadelphia Flyers,2,Pittsburgh Penguins,4,,67318,02:39,at Heinz Field (Pittsburgh PA)
2016,25/02/2017,Montreal Canadiens,3,Toronto Maple Leafs,2,OT,19843,02:31,
2016,25/02/2017,San Jose Sharks,4,Vancouver Canucks,1,,18139,02:27,
2016,26/02/2017,Buffalo Sabres,2,Arizona Coyotes,3,,13432,02:27,
2016,26/02/2017,Calgary Flames,3,Carolina Hurricanes,1,,14112,02:21,
2016,26/02/2017,St. Louis Blues,2,Chicago Blackhawks,4,,21961,02:19,
2016,26/02/2017,Boston Bruins,6,Dallas Stars,3,,18006,02:35,
2016,26/02/2017,Ottawa Senators,2,Florida Panthers,1,,14118,02:38,
2016,26/02/2017,Edmonton Oilers,4,Nashville Predators,5,,17113,02:46,
2016,26/02/2017,Columbus Blue Jackets,5,New York Rangers,2,,18006,02:38,
2016,27/02/2017,Los Angeles Kings,4,Minnesota Wild,5,OT,19118,02:44,
2016,27/02/2017,Montreal Canadiens,4,New Jersey Devils,3,OT,13270,02:40,
2016,27/02/2017,Ottawa Senators,1,Tampa Bay Lightning,5,,19092,02:45,
2016,28/02/2017,Arizona Coyotes,1,Boston Bruins,4,,17565,02:25,
2016,28/02/2017,Nashville Predators,5,Buffalo Sabres,4,OT,18634,02:37,
2016,28/02/2017,Los Angeles Kings,1,Calgary Flames,2,OT,19289,02:44,
2016,28/02/2017,Pittsburgh Penguins,2,Dallas Stars,3,,18235,02:28,
2016,28/02/2017,Carolina Hurricanes,2,Florida Panthers,3,SO,10839,02:42,
2016,28/02/2017,Columbus Blue Jackets,0,Montreal Canadiens,1,OT,21288,02:48,
2016,28/02/2017,Washington Capitals,4,New York Rangers,1,,18006,02:43,
2016,28/02/2017,Colorado Avalanche,0,Philadelphia Flyers,4,,19564,02:24,
2016,28/02/2017,Toronto Maple Leafs,1,San Jose Sharks,3,,17515,02:27,
2016,28/02/2017,Edmonton Oilers,2,St. Louis Blues,1,,18944,02:30,
2016,28/02/2017,Detroit Red Wings,3,Vancouver Canucks,2,OT,18865,02:31,
2016,28/02/2017,Minnesota Wild,6,Winnipeg Jets,5,,15294,02:31,
2016,01/03/2017,Pittsburgh Penguins,1,Chicago Blackhawks,4,,22012,02:22,
2016,01/03/2017,Carolina Hurricanes,3,Tampa Bay Lightning,4,OT,19092,02:36,
2016,02/03/2017,New York Rangers,2,Boston Bruins,1,,17565,02:30,
2016,02/03/2017,Arizona Coyotes,3,Buffalo Sabres,6,,18116,02:34,
2016,02/03/2017,Minnesota Wild,0,Columbus Blue Jackets,1,,15987,02:42,
2016,02/03/2017,New York Islanders,5,Dallas Stars,4,,17438,02:23,
2016,02/03/2017,Toronto Maple Leafs,2,Los Angeles Kings,3,SO,18230,02:51,
2016,02/03/2017,Nashville Predators,1,Montreal Canadiens,2,,21288,02:40,
2016,02/03/2017,Colorado Avalanche,1,Ottawa Senators,2,,16932,02:17,
2016,02/03/2017,Florida Panthers,1,Philadelphia Flyers,2,SO,19650,02:41,
2016,02/03/2017,Vancouver Canucks,1,San Jose Sharks,3,,17488,02:20,
2016,02/03/2017,New Jersey Devils,0,Washington Capitals,1,,18506,02:27,
2016,03/03/2017,Toronto Maple Leafs,2,Anaheim Ducks,5,,16293,02:41,
2016,03/03/2017,Arizona Coyotes,4,Carolina Hurricanes,2,,10827,02:24,
2016,03/03/2017,Detroit Red Wings,2,Calgary Flames,3,OT,19289,02:39,
2016,03/03/2017,New York Islanders,1,Chicago Blackhawks,2,SO,21883,02:32,
2016,03/03/2017,Tampa Bay Lightning,2,Pittsburgh Penguins,5,,18640,02:24,
2016,03/03/2017,St. Louis Blues,0,Winnipeg Jets,3,,15294,02:34,
2016,04/03/2017,New Jersey Devils,2,Boston Bruins,3,,17565,02:41,
2016,04/03/2017,Tampa Bay Lightning,2,Buffalo Sabres,1,SO,18935,02:41,
2016,04/03/2017,Detroit Red Wings,3,Edmonton Oilers,4,,18347,02:31,
2016,04/03/2017,Dallas Stars,2,Florida Panthers,1,,15713,02:27,
2016,04/03/2017,Vancouver Canucks,4,Los Angeles Kings,3,,18230,02:35,
2016,04/03/2017,Chicago Blackhawks,5,Nashville Predators,3,,17297,02:24,
2016,04/03/2017,Montreal Canadiens,4,New York Rangers,1,,18006,02:25,
2016,04/03/2017,Columbus Blue Jackets,2,Ottawa Senators,3,,17516,02:29,
2016,04/03/2017,Colorado Avalanche,1,Winnipeg Jets,6,,15294,02:27,
2016,04/03/2017,Philadelphia Flyers,1,Washington Capitals,2,OT,18506,02:33,
2016,05/03/2017,Vancouver Canucks,2,Anaheim Ducks,1,,14523,02:22,
2016,05/03/2017,Carolina Hurricanes,2,Arizona Coyotes,1,,10224,02:25,
2016,05/03/2017,New York Islanders,2,Calgary Flames,5,,18741,02:27,
2016,05/03/2017,St. Louis Blues,3,Colorado Avalanche,0,,14477,02:21,
2016,05/03/2017,San Jose Sharks,1,Minnesota Wild,3,,19168,02:23,
2016,05/03/2017,Columbus Blue Jackets,3,New Jersey Devils,0,,14054,02:19,
2016,05/03/2017,Buffalo Sabres,3,Pittsburgh Penguins,4,,18653,02:43,
2016,06/03/2017,Boston Bruins,2,Ottawa Senators,4,,17046,02:28,
2016,06/03/2017,New York Rangers,1,Tampa Bay Lightning,0,OT,19092,02:42,
2016,06/03/2017,San Jose Sharks,3,Winnipeg Jets,2,,15294,02:32,
2016,06/03/2017,Dallas Stars,4,Washington Capitals,2,,18506,02:31,
2016,07/03/2017,Nashville Predators,3,Anaheim Ducks,4,SO,14622,02:55,
2016,07/03/2017,Philadelphia Flyers,6,Buffalo Sabres,3,,18233,02:29,
2016,07/03/2017,New Jersey Devils,0,Columbus Blue Jackets,2,,15947,02:28,
2016,07/03/2017,Carolina Hurricanes,1,Colorado Avalanche,3,,11700,02:16,
2016,07/03/2017,New York Islanders,4,Edmonton Oilers,1,,18347,02:15,
2016,07/03/2017,New York Rangers,5,Florida Panthers,2,,16116,02:32,
2016,07/03/2017,St. Louis Blues,2,Minnesota Wild,1,,19124,02:26,
2016,07/03/2017,Detroit Red Wings,2,Toronto Maple Leafs,3,,19060,02:35,
2016,07/03/2017,Montreal Canadiens,2,Vancouver Canucks,1,OT,18865,02:31,
2016,08/03/2017,Detroit Red Wings,1,Boston Bruins,6,,17565,02:29,
2016,08/03/2017,Ottawa Senators,5,Dallas Stars,2,,17689,02:34,
2016,08/03/2017,Pittsburgh Penguins,7,Winnipeg Jets,4,,15294,02:45,
2016,09/03/2017,Ottawa Senators,3,Arizona Coyotes,2,OT,10611,02:31,
2016,09/03/2017,New York Rangers,3,Carolina Hurricanes,4,,11404,02:27,
2016,09/03/2017,Montreal Canadiens,0,Calgary Flames,5,,19289,02:33,
2016,09/03/2017,Anaheim Ducks,1,Chicago Blackhawks,0,,21838,02:38,
2016,09/03/2017,New Jersey Devils,2,Colorado Avalanche,3,,11886,02:28,
2016,09/03/2017,Nashville Predators,2,Los Angeles Kings,3,OT,18230,02:48,
2016,09/03/2017,Washington Capitals,2,San Jose Sharks,4,,17562,02:25,
2016,09/03/2017,Minnesota Wild,1,Tampa Bay Lightning,4,,19092,02:41,
2016,09/03/2017,Philadelphia Flyers,2,Toronto Maple Leafs,4,,18894,02:36,
2016,09/03/2017,New York Islanders,4,Vancouver Canucks,3,OT,18406,02:27,
2016,10/03/2017,Buffalo Sabres,3,Columbus Blue Jackets,4,,17530,02:28,
2016,10/03/2017,Chicago Blackhawks,2,Detroit Red Wings,4,,20027,02:36,
2016,10/03/2017,Pittsburgh Penguins,3,Edmonton Oilers,2,SO,18347,02:32,
2016,10/03/2017,Minnesota Wild,7,Florida Panthers,4,,16232,02:44,
2016,10/03/2017,Anaheim Ducks,3,St. Louis Blues,4,,19358,02:36,
2016,11/03/2017,New Jersey Devils,4,Arizona Coyotes,5,,11223,02:40,
2016,11/03/2017,Philadelphia Flyers,1,Boston Bruins,2,,17565,02:39,
2016,11/03/2017,Columbus Blue Jackets,3,Buffalo Sabres,5,,18744,02:35,
2016,11/03/2017,Toronto Maple Leafs,3,Carolina Hurricanes,2,OT,12328,02:30,
2016,11/03/2017,Ottawa Senators,4,Colorado Avalanche,2,,15317,02:27,
2016,11/03/2017,Washington Capitals,2,Los Angeles Kings,4,,18230,02:34,
2016,11/03/2017,Nashville Predators,3,San Jose Sharks,1,,17497,02:24,
2016,11/03/2017,New York Islanders,3,St. Louis Blues,4,,19505,02:26,
2016,11/03/2017,Florida Panthers,2,Tampa Bay Lightning,3,,19092,02:45,
2016,11/03/2017,Pittsburgh Penguins,3,Vancouver Canucks,0,,18865,02:27,
2016,11/03/2017,Calgary Flames,3,Winnipeg Jets,0,,15294,02:31,
2016,12/03/2017,Washington Capitals,2,Anaheim Ducks,5,,17174,02:41,
2016,12/03/2017,Minnesota Wild,2,Chicago Blackhawks,4,,22147,02:27,
2016,12/03/2017,New York Rangers,4,Detroit Red Wings,1,,20027,02:17,
2016,12/03/2017,Montreal Canadiens,4,Edmonton Oilers,1,,18347,02:30,
2016,12/03/2017,Dallas Stars,1,San Jose Sharks,5,,17442,02:20,
2016,13/03/2017,Colorado Avalanche,0,Arizona Coyotes,1,,11521,02:28,
2016,13/03/2017,Pittsburgh Penguins,3,Calgary Flames,4,SO,19289,02:45,
2016,13/03/2017,St. Louis Blues,3,Los Angeles Kings,1,,18230,02:37,
2016,13/03/2017,Winnipeg Jets,4,Nashville Predators,5,OT,17355,02:42,
2016,13/03/2017,Carolina Hurricanes,8,New York Islanders,4,,12785,02:28,
2016,13/03/2017,Tampa Bay Lightning,3,New York Rangers,2,,18006,02:27,
2016,13/03/2017,Columbus Blue Jackets,5,Philadelphia Flyers,3,,19447,02:39,
2016,13/03/2017,Boston Bruins,6,Vancouver Canucks,3,,18865,02:34,
2016,14/03/2017,New York Islanders,3,Carolina Hurricanes,2,OT,8707,02:23,
2016,14/03/2017,Dallas Stars,1,Edmonton Oilers,7,,18347,02:28,
2016,14/03/2017,Toronto Maple Leafs,2,Florida Panthers,7,,17552,02:40,
2016,14/03/2017,Arizona Coyotes,3,Los Angeles Kings,2,SO,18230,03:02,
2016,14/03/2017,Chicago Blackhawks,4,Montreal Canadiens,2,,21288,02:35,
2016,14/03/2017,Tampa Bay Lightning,2,Ottawa Senators,1,OT,16894,02:30,
2016,14/03/2017,Buffalo Sabres,1,San Jose Sharks,4,,17386,02:25,
2016,14/03/2017,Minnesota Wild,2,Washington Capitals,4,,18506,02:35,
2016,15/03/2017,St. Louis Blues,1,Anaheim Ducks,2,,14760,02:27,
2016,15/03/2017,Boston Bruins,5,Calgary Flames,2,,18892,02:27,
2016,15/03/2017,Detroit Red Wings,1,Colorado Avalanche,3,,16764,02:27,
2016,15/03/2017,Pittsburgh Penguins,0,Philadelphia Flyers,4,,19514,02:23,
2016,16/03/2017,Detroit Red Wings,5,Arizona Coyotes,4,SO,15036,02:51,
2016,16/03/2017,Minnesota Wild,1,Carolina Hurricanes,3,,10894,02:16,
2016,16/03/2017,Florida Panthers,1,Columbus Blue Jackets,2,,14921,02:31,
2016,16/03/2017,Boston Bruins,4,Edmonton Oilers,7,,18347,02:39,
2016,16/03/2017,Buffalo Sabres,0,Los Angeles Kings,2,,18230,02:26,
2016,16/03/2017,Philadelphia Flyers,2,New Jersey Devils,6,,13718,02:26,
2016,16/03/2017,Winnipeg Jets,4,New York Islanders,2,,13700,02:24,
2016,16/03/2017,Chicago Blackhawks,2,Ottawa Senators,1,,18638,02:29,
2016,16/03/2017,St. Louis Blues,4,San Jose Sharks,1,,17402,02:28,
2016,16/03/2017,Toronto Maple Leafs,5,Tampa Bay Lightning,0,,19092,02:28,
2016,16/03/2017,Dallas Stars,4,Vancouver Canucks,2,,18865,02:31,
2016,16/03/2017,Nashville Predators,2,Washington Capitals,1,OT,18506,02:24,
2016,17/03/2017,Buffalo Sabres,2,Anaheim Ducks,1,SO,14556,02:46,
2016,17/03/2017,Dallas Stars,1,Calgary Flames,3,,19227,02:24,
2016,17/03/2017,Florida Panthers,4,New York Rangers,3,SO,18006,02:41,
2016,17/03/2017,New Jersey Devils,4,Pittsburgh Penguins,6,,18651,02:41,
2016,18/03/2017,St. Louis Blues,3,Arizona Coyotes,0,,15132,02:29,
2016,18/03/2017,Nashville Predators,2,Carolina Hurricanes,4,,10707,02:29,
2016,18/03/2017,Colorado Avalanche,1,Detroit Red Wings,5,,20027,02:26,
2016,18/03/2017,Vancouver Canucks,0,Edmonton Oilers,2,,18347,02:23,
2016,18/03/2017,New York Rangers,3,Minnesota Wild,2,,19337,02:35,
2016,18/03/2017,Columbus Blue Jackets,3,New York Islanders,2,OT,14007,02:29,
2016,18/03/2017,Montreal Canadiens,4,Ottawa Senators,3,SO,19531,02:39,
2016,18/03/2017,Anaheim Ducks,2,San Jose Sharks,1,,17562,02:19,
2016,18/03/2017,Washington Capitals,5,Tampa Bay Lightning,3,,19092,02:40,
2016,18/03/2017,Chicago Blackhawks,2,Toronto Maple Leafs,1,OT,19505,02:36,
2016,19/03/2017,Los Angeles Kings,2,Calgary Flames,5,,19115,02:25,
2016,19/03/2017,Colorado Avalanche,3,Chicago Blackhawks,6,,22070,02:29,
2016,19/03/2017,Ottawa Senators,1,Montreal Canadiens,4,,21288,02:39,
2016,19/03/2017,Columbus Blue Jackets,4,New Jersey Devils,1,,14254,02:36,
2016,19/03/2017,Carolina Hurricanes,3,Philadelphia Flyers,4,OT,19517,02:30,
2016,19/03/2017,Florida Panthers,0,Pittsburgh Penguins,4,,18653,02:29,
2016,19/03/2017,Minnesota Wild,4,Winnipeg Jets,5,,15294,02:39,
2016,20/03/2017,San Jose Sharks,0,Dallas Stars,1,,17687,02:26,
2016,20/03/2017,Buffalo Sabres,2,Detroit Red Wings,1,,20027,02:31,
2016,20/03/2017,Los Angeles Kings,0,Edmonton Oilers,2,,18347,02:27,
2016,20/03/2017,Arizona Coyotes,1,Nashville Predators,3,,17113,02:29,
2016,20/03/2017,Boston Bruins,2,Toronto Maple Leafs,4,,19347,02:38,
2016,21/03/2017,Ottawa Senators,3,Boston Bruins,2,,17565,02:37,
2016,21/03/2017,Pittsburgh Penguins,3,Buffalo Sabres,1,,18313,02:30,
2016,21/03/2017,Vancouver Canucks,5,Chicago Blackhawks,4,OT,21607,02:42,
2016,21/03/2017,St. Louis Blues,4,Colorado Avalanche,2,,11687,02:24,
2016,21/03/2017,Carolina Hurricanes,4,Florida Panthers,3,,10793,02:24,
2016,21/03/2017,San Jose Sharks,2,Minnesota Wild,3,,19104,02:26,
2016,21/03/2017,Detroit Red Wings,2,Montreal Canadiens,1,OT,21288,02:36,
2016,21/03/2017,New York Rangers,2,New Jersey Devils,3,OT,16514,02:47,
2016,21/03/2017,Arizona Coyotes,5,Tampa Bay Lightning,3,,19092,02:32,
2016,21/03/2017,Philadelphia Flyers,2,Winnipeg Jets,3,,15294,02:33,
2016,21/03/2017,Calgary Flames,2,Washington Capitals,4,,18506,02:24,
2016,22/03/2017,Edmonton Oilers,3,Anaheim Ducks,4,,15310,02:38,
2016,22/03/2017,Toronto Maple Leafs,5,Columbus Blue Jackets,2,,16106,02:31,
2016,22/03/2017,New York Islanders,3,New York Rangers,2,,18006,02:37,
2016,23/03/2017,Tampa Bay Lightning,6,Boston Bruins,3,,17565,02:48,
2016,23/03/2017,Dallas Stars,2,Chicago Blackhawks,3,SO,21798,02:40,
2016,23/03/2017,Edmonton Oilers,7,Colorado Avalanche,4,,14142,02:24,
2016,23/03/2017,Arizona Coyotes,1,Florida Panthers,3,,11338,02:29,
2016,23/03/2017,Winnipeg Jets,2,Los Angeles Kings,5,,18230,02:31,
2016,23/03/2017,Philadelphia Flyers,3,Minnesota Wild,1,,19004,02:24,
2016,23/03/2017,Carolina Hurricanes,4,Montreal Canadiens,1,,21288,02:26,
2016,23/03/2017,Calgary Flames,1,Nashville Predators,3,,17324,02:27,
2016,23/03/2017,Pittsburgh Penguins,1,Ottawa Senators,2,SO,18102,02:49,
2016,23/03/2017,Vancouver Canucks,1,St. Louis Blues,4,,19356,02:33,
2016,23/03/2017,New Jersey Devils,2,Toronto Maple Leafs,4,,19142,02:40,
2016,23/03/2017,Columbus Blue Jackets,1,Washington Capitals,2,SO,18506,02:44,
2016,24/03/2017,Winnipeg Jets,1,Anaheim Ducks,3,,15647,02:30,
2016,24/03/2017,San Jose Sharks,1,Dallas Stars,6,,17265,02:25,
2016,24/03/2017,Tampa Bay Lightning,2,Detroit Red Wings,1,OT,20027,02:41,
2016,24/03/2017,New York Islanders,4,Pittsburgh Penguins,3,SO,18659,02:45,
2016,25/03/2017,Toronto Maple Leafs,2,Buffalo Sabres,5,,19070,02:34,
2016,25/03/2017,Philadelphia Flyers,0,Columbus Blue Jackets,1,,19052,02:28,
2016,25/03/2017,Colorado Avalanche,1,Edmonton Oilers,4,,18347,02:28,
2016,25/03/2017,Chicago Blackhawks,0,Florida Panthers,7,,18625,02:31,
2016,25/03/2017,New York Rangers,3,Los Angeles Kings,0,,18230,02:28,
2016,25/03/2017,Vancouver Canucks,4,Minnesota Wild,2,,19184,02:29,
2016,25/03/2017,Ottawa Senators,1,Montreal Canadiens,3,,21288,02:32,
2016,25/03/2017,Carolina Hurricanes,3,New Jersey Devils,1,,15088,02:22,
2016,25/03/2017,San Jose Sharks,2,Nashville Predators,7,,17282,02:39,
2016,25/03/2017,Boston Bruins,2,New York Islanders,1,,15795,02:28,
2016,25/03/2017,Calgary Flames,3,St. Louis Blues,2,OT,19516,02:36,
