,playerA,playerB,playerARacks,playerBRacks,matchIndex,date,competition
270,Lương Chí Dũng,Yang Ching-shun,9,8,48,2016-06-30,2016 WPA World 9-Ball Championship
271,John Morra,Zhou Long,2,9,49,2016-06-30,2016 WPA World 9-Ball Championship
272,Alex Pagulayan,Lương Chí Dũng,9,4,50,2016-06-30,2016 WPA World 9-Ball Championship
273,Naoyuki Ōi,Jeff de Luna,1,9,51,2016-06-30,2016 WPA World 9-Ball Championship
274,Wang Can,Hamzaa Saeed Ali,7,9,52,2016-06-30,2016 WPA World 9-Ball Championship
275,Mohammed Saeed,Naoyuki Ōi,2,9,53,2016-06-30,2016 WPA World 9-Ball Championship
276,Armin Mahmoudi,Wang Can,7,9,54,2016-06-30,2016 WPA World 9-Ball Championship
277,Karl Boyes,Mohammed Saeed,9,5,55,2016-06-30,2016 WPA World 9-Ball Championship
278,Naoyuki Ōi,Hamzaa Saeed Ali,8,9,56,2016-06-30,2016 WPA World 9-Ball Championship
279,Armin Mahmoudi,Toh Lian Han,5,9,57,2016-06-30,2016 WPA World 9-Ball Championship
280,Jeff de Luna,Wang Can (pool player),9,6,58,2016-06-30,2016 WPA World 9-Ball Championship
281,Karl Boyes,Hamzaa Saeed Ali,9,3,59,2016-06-30,2016 WPA World 9-Ball Championship
282,Toh Lian Han,Jeff de Luna,9,6,60,2016-06-30,2016 WPA World 9-Ball Championship
283,Imran Majid,Irsal Nasution,5,9,61,2016-06-30,2016 WPA World 9-Ball Championship
284,Christian Götemann,Dennis Orcollo,7,9,62,2016-06-30,2016 WPA World 9-Ball Championship
285,Abdullah Karmastaji,Imran Majid,2,9,63,2016-06-30,2016 WPA World 9-Ball Championship
286,Ali Abdulhadi Almeri,Christian Götemann,6,9,64,2016-06-30,2016 WPA World 9-Ball Championship
287,Dennis Orcollo,Abdullah Karmastaji,9,5,65,2016-06-30,2016 WPA World 9-Ball Championship
288,Imran Majid,Ramil Gallego,6,9,66,2016-06-30,2016 WPA World 9-Ball Championship
289,Irsal Nasution,Ali Abdulhadi Almeri,9,2,67,2016-06-30,2016 WPA World 9-Ball Championship
290,Christian Götemann,David Alcaide,4,9,68,2016-06-30,2016 WPA World 9-Ball Championship
291,Dennis Orcollo,Ramil Gallego,4,9,69,2016-06-30,2016 WPA World 9-Ball Championship
292,Irsal Nasution,David Alcaide,8,9,70,2016-06-30,2016 WPA World 9-Ball Championship
293,Konrad Juszczyszyn,Abdul Rahman al-Amar,8,9,71,2016-06-30,2016 WPA World 9-Ball Championship
294,Justin Campbell,Jayson Shaw,7,9,72,2016-06-30,2016 WPA World 9-Ball Championship
295,Konrad Juszczyszyn,Karar Abdulwahed,9,5,73,2016-06-30,2016 WPA World 9-Ball Championship
296,Justin Campbell,Robert Hart,9,2,74,2016-06-30,2016 WPA World 9-Ball Championship
297,Nikos Ekonomopoulos,Konrad Juszczyszyn,9,3,75,2016-06-30,2016 WPA World 9-Ball Championship
298,Jayson Shaw,Karar Abdulwahed,9,3,76,2016-06-30,2016 WPA World 9-Ball Championship
299,Justin Campbell,Abdul Rahman al-Amar,7,9,77,2016-06-30,2016 WPA World 9-Ball Championship
300,Robert Hart,Ko Ping-chung,1,9,78,2016-06-30,2016 WPA World 9-Ball Championship
301,Nikos Ekonomopoulos,Jayson Shaw,9,5,79,2016-06-30,2016 WPA World 9-Ball Championship
302,Abdul Rahman al-Amar,Ko Ping-chung,8,9,80,2016-06-30,2016 WPA World 9-Ball Championship
303,Shaun Wilkie,Niels Feijen,3,9,81,2016-06-30,2016 WPA World 9-Ball Championship
304,Satoshi Kawabata,Jalal Yousef,9,7,82,2016-06-30,2016 WPA World 9-Ball Championship
305,Andrew Kong Bu Hong,Shaun Wilkie,1,9,83,2016-06-30,2016 WPA World 9-Ball Championship
306,Abdul Latif al-Fawal,Satoshi Kawabata,6,9,84,2016-06-30,2016 WPA World 9-Ball Championship
307,Liu Haitao,Andrew Kong Bu Hong,9,6,85,2016-06-30,2016 WPA World 9-Ball Championship
308,Jalal Yousef,Shaun Wilkie,9,6,86,2016-06-30,2016 WPA World 9-Ball Championship
309,Niels Feijen,Abdul Latif al-Fawal,9,3,87,2016-06-30,2016 WPA World 9-Ball Championship
310,Satoshi Kawabata,Alexander Kazakis,7,9,88,2016-06-30,2016 WPA World 9-Ball Championship
311,Liu Haitao,Jalal Yousef,9,1,89,2016-06-30,2016 WPA World 9-Ball Championship
312,Niels Feijen,Alexander Kazakis,6,9,90,2016-06-30,2016 WPA World 9-Ball Championship
313,Hiroshi Takenaka,Ali Maghsoud,7,9,91,2016-06-30,2016 WPA World 9-Ball Championship
314,Mieszko Fortuński,Rubén Bautista,9,5,92,2016-06-30,2016 WPA World 9-Ball Championship
315,Nadim Okbani,Hiroshi Takenaka,3,9,93,2016-06-30,2016 WPA World 9-Ball Championship
316,Mieszko Fortuński,Mika Immonen,9,4,94,2016-06-30,2016 WPA World 9-Ball Championship
317,Chu Bingjie,Nadim Okbani,9,3,95,2016-06-30,2016 WPA World 9-Ball Championship
318,Hiroshi Takenaka,Rubén Bautista,5,9,96,2016-06-30,2016 WPA World 9-Ball Championship
319,Hsieh Chia-chen,Mieszko Fortuński,9,7,97,2016-06-30,2016 WPA World 9-Ball Championship
320,Ali Maghsoud,Mika Immonen,9,8,98,2016-06-30,2016 WPA World 9-Ball Championship
321,Chu Bingjie,Rubén Bautista,9,1,99,2016-06-30,2016 WPA World 9-Ball Championship
322,Hsieh Chia-chen,Ali Maghsoud,9,5,100,2016-06-30,2016 WPA World 9-Ball Championship
323,Skyler Woodward,Wojciech Szewczyk,5,9,101,2016-06-30,2016 WPA World 9-Ball Championship
324,Ralf Souquet,Oliver Ortmann,9,7,102,2016-06-30,2016 WPA World 9-Ball Championship
325,Omran Salem,Skyler Woodward,3,9,103,2016-06-30,2016 WPA World 9-Ball Championship
326,Sayeem Hossain,Ralf Souquet,4,9,104,2016-06-30,2016 WPA World 9-Ball Championship
327,Warren Kiamco,Omran Salem,9,5,105,2016-06-30,2016 WPA World 9-Ball Championship
328,Oliver Ortmann,Skyler Woodward,9,5,106,2016-06-30,2016 WPA World 9-Ball Championship
329,Sayeem Hossain,Wojciech Szewczyk,2,9,107,2016-06-30,2016 WPA World 9-Ball Championship
330,Wu Kun-lin,Ralf Souquet,9,6,108,2016-06-30,2016 WPA World 9-Ball Championship
331,Warren Kiamco,Oliver Ortmann,9,7,109,2016-06-30,2016 WPA World 9-Ball Championship
332,Wojciech Szewczyk,Wu Kun-lin,3,9,110,2016-06-30,2016 WPA World 9-Ball Championship
333,Nick van den Berg,Muhammad Simanjuntak,4,9,111,2016-06-30,2016 WPA World 9-Ball Championship
334,Carlo Biado,Hayato Hijikata,9,8,112,2016-06-30,2016 WPA World 9-Ball Championship
335,Nick van den Berg,Abdulla al-Yousif,9,7,113,2016-06-30,2016 WPA World 9-Ball Championship
336,Fahad al-Jassas,Carlo Biado,1,9,114,2016-06-30,2016 WPA World 9-Ball Championship
337,Nick van den Berg,Hayato Hijikata,7,9,115,2016-06-30,2016 WPA World 9-Ball Championship
338,Abdulla al-Yousif,Francisco Díaz-Pizarro,7,9,116,2016-06-30,2016 WPA World 9-Ball Championship
339,Muhammad Simanjuntak,Fahad al-Jassas,9,7,117,2016-06-30,2016 WPA World 9-Ball Championship
340,Roman Hybler,Carlo Biado,9,6,118,2016-06-30,2016 WPA World 9-Ball Championship
341,Hayato Hijikata,Francisco Díaz-Pizarro,3,9,119,2016-06-30,2016 WPA World 9-Ball Championship
342,Muhammad Simanjuntak,Roman Hybler,6,9,120,2016-06-30,2016 WPA World 9-Ball Championship
343,Ali al-Obaidly,Óscar Domínguez,6,9,121,2016-06-30,2016 WPA World 9-Ball Championship
344,Mateusz Śniegocki,Ryu Seung-woo,9,5,122,2016-06-30,2016 WPA World 9-Ball Championship
345,Ali al-Obaidly,Manuel Chau,9,7,123,2016-06-30,2016 WPA World 9-Ball Championship
346,Mateusz Śniegocki,Tōru Kuribayashi,9,7,124,2016-06-30,2016 WPA World 9-Ball Championship
347,Wu Jiaqing,Ali al-Obaidly,9,3,125,2016-06-30,2016 WPA World 9-Ball Championship
348,Manuel Chau,Ryu Seung-woo,8,9,126,2016-06-30,2016 WPA World 9-Ball Championship
349,Óscar Domínguez,Mateusz Śniegocki,9,8,127,2016-06-30,2016 WPA World 9-Ball Championship
350,Tōru Kuribayashi,Denis Grabe,2,9,128,2016-06-30,2016 WPA World 9-Ball Championship
351,Wu Jiaqing,Ryu Seung-woo,9,5,129,2016-06-30,2016 WPA World 9-Ball Championship
352,Óscar Domínguez,Denis Grabe,4,9,130,2016-06-30,2016 WPA World 9-Ball Championship
353,Marco Teutscher,Yukio Akakariyama,1,9,131,2016-06-30,2016 WPA World 9-Ball Championship
354,Shane Van Boening,Francisco Felicilda,9,3,132,2016-06-30,2016 WPA World 9-Ball Championship
355,Mohammed Berjaui,Marco Teutscher,1,9,133,2016-06-30,2016 WPA World 9-Ball Championship
356,Ariel Casto,Shane Van Boening,2,9,134,2016-06-30,2016 WPA World 9-Ball Championship
357,Li Hewen,Mohammed Berjaui,9,4,135,2016-06-30,2016 WPA World 9-Ball Championship
358,Marco Teutscher,Francisco Felicilda,7,9,136,2016-06-30,2016 WPA World 9-Ball Championship
359,Lo Li-wen,Ariel Casto,9,3,137,2016-06-30,2016 WPA World 9-Ball Championship
360,Yukio Akakariyama,Shane Van Boening,9,5,138,2016-06-30,2016 WPA World 9-Ball Championship
361,Li Hewen,Francisco Felicilda,9,4,139,2016-06-30,2016 WPA World 9-Ball Championship
362,Lo Li-wen,Yukio Akakariyama,9,5,140,2016-06-30,2016 WPA World 9-Ball Championship
363,Salah al-Remawi,Rogelio Belleca Sotero,9,5,141,2016-06-30,2016 WPA World 9-Ball Championship
364,Chang Yu-Lung,Abdulla al-Shemmari,9,3,142,2016-06-30,2016 WPA World 9-Ball Championship
365,Salah al-Remawi,Hunter Lombardo,9,6,143,2016-06-30,2016 WPA World 9-Ball Championship
366,Do Hoang Quan,Chang Yu-Lung,2,9,144,2016-06-30,2016 WPA World 9-Ball Championship
367,Lee Vann Corteza,Salah al-Remawi,9,5,145,2016-06-30,2016 WPA World 9-Ball Championship
368,Abdulla al-Shemmari,Hunter Lombardo,9,4,146,2016-06-30,2016 WPA World 9-Ball Championship
369,Rogelio Belleca Sotero,Do Hoang Quan,9,6,147,2016-06-30,2016 WPA World 9-Ball Championship
370,Konstantin Stepanow,Chang Yu-Lung,9,8,148,2016-06-30,2016 WPA World 9-Ball Championship
371,Lee Vann Corteza,Abdulla al-Shemmari,9,7,149,2016-06-30,2016 WPA World 9-Ball Championship
372,Rogelio Belleca Sotero,Konstantin Stepanow,6,9,150,2016-06-30,2016 WPA World 9-Ball Championship
373,Joshua Filler,Cheng Yu-hsuan,3,9,151,2016-06-30,2016 WPA World 9-Ball Championship
374,Ahmed M. Salah,Bashar Hussain,9,5,152,2016-06-30,2016 WPA World 9-Ball Championship
375,Abder Rehman Mebarki,Joshua Filler,0,9,153,2016-06-30,2016 WPA World 9-Ball Championship
376,Ahmed M. Salah,Himanshu Jain,9,6,154,2016-06-30,2016 WPA World 9-Ball Championship
377,Bashar Hussain,Abder Rehman Mebarki,9,6,155,2016-06-30,2016 WPA World 9-Ball Championship
378,Dang Jinhu,Joshua Filler,9,8,156,2016-06-30,2016 WPA World 9-Ball Championship
379,Han Haoxiang,Ahmed M. Salah,9,8,157,2016-06-30,2016 WPA World 9-Ball Championship
380,Himanshu Jain,Cheng Yu-hsuan,3,9,158,2016-06-30,2016 WPA World 9-Ball Championship
381,Bashar Hussain,Dang Jinhu,3,9,159,2016-06-30,2016 WPA World 9-Ball Championship
382,Han Haoxiang,Cheng Yu-hsuan,9,3,160,2016-06-30,2016 WPA World 9-Ball Championship
383,Ko Pin-yi,Jayson Shaw,5,11,161,2016-06-30,2016 WPA World 9-Ball Championship
384,Thorsten Hohmann,Dennis Orcollo,8,11,162,2016-06-30,2016 WPA World 9-Ball Championship
385,Chang Jung-Lin,Satoshi Kawabata,11,7,163,2016-06-30,2016 WPA World 9-Ball Championship
386,Johann Chua,Artem Koshovyi,9,11,164,2016-06-30,2016 WPA World 9-Ball Championship
387,Chu Hong-ming,Ralf Souquet,3,11,165,2016-06-30,2016 WPA World 9-Ball Championship
388,Ruslan Tschinachow,Mario He,9,11,166,2016-06-30,2016 WPA World 9-Ball Championship
389,Francisco Sánchez,Hamzaa Saeed Ali,11,8,167,2016-06-30,2016 WPA World 9-Ball Championship
390,Albin Ouschan,Jeffrey Ignacio,11,7,168,2016-06-30,2016 WPA World 9-Ball Championship
391,Zhou Long,Chang Yu-Lung,11,7,169,2016-06-30,2016 WPA World 9-Ball Championship
392,Alex Pagulayan,Irsal Nasution,11,8,170,2016-06-30,2016 WPA World 9-Ball Championship
393,Karl Boyes,Muhammad Simanjuntak,7,11,171,2016-06-30,2016 WPA World 9-Ball Championship
394,Toh Lian Han,MD Almin,11,6,172,2016-06-30,2016 WPA World 9-Ball Championship
395,Ramil Gallego,Carlo Biado,5,11,173,2016-06-30,2016 WPA World 9-Ball Championship
396,David Alcaide,Jeong Young-hwa,9,11,174,2016-06-30,2016 WPA World 9-Ball Championship
397,Nikos Ekonomopoulos,Jeff de Luna,11,7,175,2016-06-30,2016 WPA World 9-Ball Championship
398,Ko Ping-chung,Wojciech Szewczyk,11,9,176,2016-06-30,2016 WPA World 9-Ball Championship
399,Liu Haitao,Yukio Akakariyama,11,4,177,2016-06-30,2016 WPA World 9-Ball Championship
400,Alexander Kazakis,Óscar Domínguez,11,4,178,2016-06-30,2016 WPA World 9-Ball Championship
401,Chu Bingjie,Ahmed M. Salah,11,3,179,2016-06-30,2016 WPA World 9-Ball Championship
402,Hsieh Chia-chen,Karol Skowerski,7,11,180,2016-06-30,2016 WPA World 9-Ball Championship
403,Warren Kiamco,Shane Van Boening,7,11,181,2016-06-30,2016 WPA World 9-Ball Championship
404,Wu Kun-lin,Abdul Rahman al-Amar,11,10,182,2016-06-30,2016 WPA World 9-Ball Championship
405,Francisco Díaz-Pizarro,Omar al-Shaheen,9,11,183,2016-06-30,2016 WPA World 9-Ball Championship
406,Roman Hybler,Salah al-Remawi,5,11,184,2016-06-30,2016 WPA World 9-Ball Championship
407,Wu Jiaqing,Niels Feijen,11,9,185,2016-06-30,2016 WPA World 9-Ball Championship
408,Denis Grabe,Mieszko Fortuński,11,3,186,2016-06-30,2016 WPA World 9-Ball Championship
409,Li Hewen,Daryl Peach,7,11,187,2016-06-30,2016 WPA World 9-Ball Championship
410,Lo Li-wen,Yang Ching-shun,11,10,188,2016-06-30,2016 WPA World 9-Ball Championship
411,Lee Van Corteza,Cheng Yu-hsuan,10,11,189,2016-06-30,2016 WPA World 9-Ball Championship
412,Konstantin Stepanow,Mateusz Śniegocki,11,8,190,2016-06-30,2016 WPA World 9-Ball Championship
413,Dang Jinhu,Roberto Gomez,11,7,191,2016-06-30,2016 WPA World 9-Ball Championship
414,Han Haoxiang,Ali Maghsoud,11,7,192,2016-06-30,2016 WPA World 9-Ball Championship
415,Jayson Shaw,Dennis Orcollo,11,6,193,2016-06-30,2016 WPA World 9-Ball Championship
416,Chang Jung-Lin,Artem Koshovyi,7,11,194,2016-06-30,2016 WPA World 9-Ball Championship
417,Ralf Souquet,Mario He,10,11,195,2016-06-30,2016 WPA World 9-Ball Championship
418,Francisco Sánchez,Albin Ouschan,6,11,196,2016-06-30,2016 WPA World 9-Ball Championship
419,Zhou Long,Alex Pagulayan,8,11,197,2016-06-30,2016 WPA World 9-Ball Championship
420,M. Simanjuntak,Toh Lian Han,11,10,198,2016-06-30,2016 WPA World 9-Ball Championship
421,Carlo Biado,Jeong Young-hwa,11,4,199,2016-06-30,2016 WPA World 9-Ball Championship
422,Nikos Ekonomopoulos,Ko Ping-chung,6,11,200,2016-06-30,2016 WPA World 9-Ball Championship
423,Liu Haitao,Alexander Kazakis,6,11,201,2016-06-30,2016 WPA World 9-Ball Championship
424,Chu Bingjie,Karol Skowerski,11,3,202,2016-06-30,2016 WPA World 9-Ball Championship
425,Shane Van Boening,Wu Kun-lin,11,5,203,2016-06-30,2016 WPA World 9-Ball Championship
426,Omar al-Shaheen,Salah al-Remawi,11,4,204,2016-06-30,2016 WPA World 9-Ball Championship
427,Wu Jiaqing,Denis Grabe,7,11,205,2016-06-30,2016 WPA World 9-Ball Championship
428,Daryl Peach,Lo Li-wen,11,5,206,2016-06-30,2016 WPA World 9-Ball Championship
429,Cheng Yu-hsuan,Konstantin Stepanow,11,8,207,2016-06-30,2016 WPA World 9-Ball Championship
430,Dang Jinhu,Han Haoxiang,11,7,208,2016-06-30,2016 WPA World 9-Ball Championship
431,Jayson Shaw,Artem Koshovyi,11,10,209,2016-06-30,2016 WPA World 9-Ball Championship
432,Mario He,Albin Ouschan,9,11,210,2016-06-30,2016 WPA World 9-Ball Championship
433,Alex Pagulayan,M. Simanjuntak,11,7,211,2016-06-30,2016 WPA World 9-Ball Championship
434,Carlo Biado,Ko Ping-chung,9,11,212,2016-06-30,2016 WPA World 9-Ball Championship
435,Alexander Kazakis,Chu Bingjie,11,7,213,2016-06-30,2016 WPA World 9-Ball Championship
436,Shane Van Boening,Omar al-Shaheen,11,5,214,2016-06-30,2016 WPA World 9-Ball Championship
437,Denis Grabe,Daryl Peach,11,6,215,2016-06-30,2016 WPA World 9-Ball Championship
438,Cheng Yu-hsuan,Dang Jinhu,11,8,216,2016-06-30,2016 WPA World 9-Ball Championship
439,Jayson Shaw,Albin Ouschan,7,11,217,2016-06-30,2016 WPA World 9-Ball Championship
440,Alex Pagulayan,Ko Ping-chung,11,10,218,2016-06-30,2016 WPA World 9-Ball Championship
441,Alexander Kazakis,Shane Van Boening,9,11,219,2016-06-30,2016 WPA World 9-Ball Championship
442,Denis Grabe,Cheng Yu-hsuan,3,11,220,2016-06-30,2016 WPA World 9-Ball Championship
443,Albin Ouschan,Alex Pagulayan,11,4,221,2016-06-30,2016 WPA World 9-Ball Championship
444,Shane Van Boening,Cheng Yu-hsuan,11,9,222,2016-06-30,2016 WPA World 9-Ball Championship
445,Albin Ouschan,Shane Van Boening,13,6,223,2016-06-30,2016 WPA World 9-Ball Championship
446,Hassan Zeraatgar,Mieszko Fortuński,7,9,1,2017-12-09,2017 WPA World 9-Ball Championship
447,Maung Maung,Johann Chua,9,3,2,2017-12-09,2017 WPA World 9-Ball Championship
448,Hassan Zeraatgar,Zine el-Abidine Cherif,9,6,3,2017-12-09,2017 WPA World 9-Ball Championship
449,Maung Maung,Tomoo Takano,9,6,4,2017-12-09,2017 WPA World 9-Ball Championship
450,Johann Chua,Hassan Zeraatgar,9,4,5,2017-12-09,2017 WPA World 9-Ball Championship
451,Zine el-Abidine Cherif,Jalal al-Sarisi,1,9,6,2017-12-09,2017 WPA World 9-Ball Championship
452,Mieszko Fortuński,Maung Maung,9,3,7,2017-12-09,2017 WPA World 9-Ball Championship
453,Tomoo Takano,Francisco Sánchez,6,9,8,2017-12-09,2017 WPA World 9-Ball Championship
454,Johann Chua,Jalal Yousef,8,9,9,2017-12-09,2017 WPA World 9-Ball Championship
455,Mieszko Fortuński,Francisco Sánchez,5,9,10,2017-12-09,2017 WPA World 9-Ball Championship
456,Lee jun-ho,Bader al-Awadhi,7,9,11,2017-12-09,2017 WPA World 9-Ball Championship
457,Ryu Seung-woo,Muzammil Hussain,9,5,12,2017-12-09,2017 WPA World 9-Ball Championship
458,Mohamed el-Raousti,Lee Jun-ho,1,9,13,2017-12-09,2017 WPA World 9-Ball Championship
459,Ryu Seung-woo,Mika Immonen,9,5,14,2017-12-09,2017 WPA World 9-Ball Championship
460,Jeffrey de Luna,Mohamed el-Raousti,9,1,15,2017-12-09,2017 WPA World 9-Ball Championship
461,Muzammil Hussain,Lee Jun-ho,9,7,16,2017-12-09,2017 WPA World 9-Ball Championship
462,Ryu Seung-woo,Bader al-Awadhi,6,9,17,2017-12-09,2017 WPA World 9-Ball Championship
463,Keng Kwang Chan,Mika Immonen,9,6,18,2017-12-09,2017 WPA World 9-Ball Championship
464,Jeffrey de Luna,Muzammil Hussain,9,3,19,2017-12-09,2017 WPA World 9-Ball Championship
465,Bader al-Awadhi,Keng Kwang Chan,7,9,20,2017-12-09,2017 WPA World 9-Ball Championship
466,Majed Alazmi,Dang Jinhu,0,9,21,2017-12-09,2017 WPA World 9-Ball Championship
467,Teck Goh Chin,Warren Kiamco,6,9,22,2017-12-09,2017 WPA World 9-Ball Championship
468,Jason Theron,Majed Alazmi,8,9,23,2017-12-09,2017 WPA World 9-Ball Championship
469,Robert Hart,Teck Goh Chin,4,9,24,2017-12-09,2017 WPA World 9-Ball Championship
470,Warren Kiamco,Jason Theron,9,3,25,2017-12-09,2017 WPA World 9-Ball Championship
471,Majed Alazmi,Konstantin Stepanow,3,9,26,2017-12-09,2017 WPA World 9-Ball Championship
472,Robert Hart,Jeffrey Ignacio,3,9,27,2017-12-09,2017 WPA World 9-Ball Championship
473,Teck Goh Chin,Dang Jinhu,5,9,28,2017-12-09,2017 WPA World 9-Ball Championship
474,Warren Kiamco,Konstantin Stepanow,7,9,29,2017-12-09,2017 WPA World 9-Ball Championship
475,Jeffrey Ignacio,Dang Jinhu,9,6,30,2017-12-09,2017 WPA World 9-Ball Championship
476,Fawaz al-Rashedi,Niels Feijen,6,9,31,2017-12-09,2017 WPA World 9-Ball Championship
477,Wojciech Szewczyk,Lưu Minh Phúc,9,7,32,2017-12-09,2017 WPA World 9-Ball Championship
478,Fawaz al-Rashedi,Farhat Bouchaib,9,3,33,2017-12-09,2017 WPA World 9-Ball Championship
479,Wojciech Szewczyk,Ahmed Tanvir,9,6,34,2017-12-09,2017 WPA World 9-Ball Championship
480,Ko Pin-yi,Fawaz al-Rashedi,9,6,35,2017-12-09,2017 WPA World 9-Ball Championship
481,Lưu Minh Phúc,Farhat Bouchaib,9,2,36,2017-12-09,2017 WPA World 9-Ball Championship
482,Wojciech Szewczyk,Christian Sparrenlöv,8,9,37,2017-12-09,2017 WPA World 9-Ball Championship
483,Ahmed Tanvir,Niels Feijen,0,9,38,2017-12-09,2017 WPA World 9-Ball Championship
484,Ko Pin-yi,Lưu Minh Phúc,9,8,39,2017-12-09,2017 WPA World 9-Ball Championship
485,Christian Sparrenlöv,Niels Feijen,9,8,40,2017-12-09,2017 WPA World 9-Ball Championship
486,Han Haoxiang,Kong Dejing,5,9,41,2017-12-09,2017 WPA World 9-Ball Championship
487,Damianos Giallourakis,Ahmad Naiem,8,9,42,2017-12-09,2017 WPA World 9-Ball Championship
488,Han Haoxiang,Hunter Lombardo,9,4,43,2017-12-09,2017 WPA World 9-Ball Championship
489,Dharminder Lilly,Damianos Giallourakis,2,9,44,2017-12-09,2017 WPA World 9-Ball Championship
490,Han Haoxiang,Ahmad Naiem,2,9,45,2017-12-09,2017 WPA World 9-Ball Championship
491,Nick Malai,Hunter Lombardo,9,7,46,2017-12-09,2017 WPA World 9-Ball Championship
492,Kong Dejing,Dharminder Lilly,9,6,47,2017-12-09,2017 WPA World 9-Ball Championship
493,Damianos Giallourakis,Joshua Filler,6,9,48,2017-12-09,2017 WPA World 9-Ball Championship
494,Ahmad Naiem,Nick Malai,7,9,49,2017-12-09,2017 WPA World 9-Ball Championship
495,Kong Dejing,Joshua Filler,6,9,50,2017-12-09,2017 WPA World 9-Ball Championship
496,Mohammad Berjawi,Roland Garcia,6,9,51,2017-12-09,2017 WPA World 9-Ball Championship
497,Maxim Dudanez,Yukio Akakariyama,9,7,52,2017-12-09,2017 WPA World 9-Ball Championship
498,Alex Pagulayan,Mohammad Berjawi,7,9,53,2017-12-09,2017 WPA World 9-Ball Championship
499,Maxim Dudanez,Aayush Kumar,9,5,54,2017-12-09,2017 WPA World 9-Ball Championship
500,Alex Pagulayan,Yukio Akakariyama,8,9,55,2017-12-09,2017 WPA World 9-Ball Championship
501,Mohammad Berjawi,Lo Ho Sum,7,9,56,2017-12-09,2017 WPA World 9-Ball Championship
502,Maxim Dudanez,Maximilian Lechner,4,9,57,2017-12-09,2017 WPA World 9-Ball Championship
503,Aayush Kumar,Roland Garcia,6,9,58,2017-12-09,2017 WPA World 9-Ball Championship
504,Yukio Akakariyama,Lo Ho Sum,7,9,59,2017-12-09,2017 WPA World 9-Ball Championship
505,Maximilian Lechner,Roland Garcia,9,5,60,2017-12-09,2017 WPA World 9-Ball Championship
506,Lo Li-wen,Cheng Yu-hsuan,9,6,61,2017-12-09,2017 WPA World 9-Ball Championship
507,Wiktor Zieliński,Mario He,9,8,62,2017-12-09,2017 WPA World 9-Ball Championship
508,Tao Ying Duo,Lo Li-wen,4,9,63,2017-12-09,2017 WPA World 9-Ball Championship
509,Mazin Berjawi,Wiktor Zieliński,3,9,64,2017-12-09,2017 WPA World 9-Ball Championship
510,Mario He,Tao Ying Duo,9,3,65,2017-12-09,2017 WPA World 9-Ball Championship
511,Dương Quốc Hoàng,Lo Li-wen,9,6,66,2017-12-09,2017 WPA World 9-Ball Championship
512,Martin Daigle,Mazin Berjawi,9,5,67,2017-12-09,2017 WPA World 9-Ball Championship
513,Wiktor Zieliński,Cheng Yu-hsuan,3,9,68,2017-12-09,2017 WPA World 9-Ball Championship
514,Mario He,Dương Quốc Hoàng,8,9,69,2017-12-09,2017 WPA World 9-Ball Championship
515,Martin Daigle,Cheng Yu-hsuan,9,7,70,2017-12-09,2017 WPA World 9-Ball Championship
516,Mohammadali Pordel,Nien Rong-chih,8,9,71,2017-12-09,2017 WPA World 9-Ball Championship
517,Fjodor Gorst,Hsieh Chia-chen,3,9,72,2017-12-09,2017 WPA World 9-Ball Championship
518,Abdulatif Alfawal,Mohammadali Pordel,5,9,73,2017-12-09,2017 WPA World 9-Ball Championship
519,Wang Can,Fjodor Gorst,7,9,74,2017-12-09,2017 WPA World 9-Ball Championship
520,Albin Ouschan,Abdulatif Alfawal,9,5,75,2017-12-09,2017 WPA World 9-Ball Championship
521,Hsieh Chia-chen,Mohammadali Pordel,9,5,76,2017-12-09,2017 WPA World 9-Ball Championship
522,Wang Can,Nien Rong-chih,5,9,77,2017-12-09,2017 WPA World 9-Ball Championship
523,Fjodor Gorst,Liu Haitao,5,9,78,2017-12-09,2017 WPA World 9-Ball Championship
524,Albin Ouschan,Hsieh Chia-chen,9,5,79,2017-12-09,2017 WPA World 9-Ball Championship
525,Nien Rong-chih,Liu Haitao,5,9,80,2017-12-09,2017 WPA World 9-Ball Championship
526,Ali al-Obaidly,Ruslan Tschinachow,5,9,81,2017-12-09,2017 WPA World 9-Ball Championship
527,Nguyễn Anh Tuấn,Ralf Souquet,9,7,82,2017-12-09,2017 WPA World 9-Ball Championship
528,Ali al-Obaidly,Ip Tung Pong,9,4,83,2017-12-09,2017 WPA World 9-Ball Championship
529,Ali Maghsoud,Nguyễn Anh Tuấn,6,9,84,2017-12-09,2017 WPA World 9-Ball Championship
530,Ralf Souquet,Ali al-Obaidly,9,2,85,2017-12-09,2017 WPA World 9-Ball Championship
531,Ip Tung Pong,Roman Hybler,2,9,86,2017-12-09,2017 WPA World 9-Ball Championship
532,Ali Maghsoud,Tomasz Kapłan,2,9,87,2017-12-09,2017 WPA World 9-Ball Championship
533,Nguyễn Anh Tuấn,Ruslan Tschinachow,8,9,88,2017-12-09,2017 WPA World 9-Ball Championship
534,Ralf Souquet,Roman Hybler,7,9,89,2017-12-09,2017 WPA World 9-Ball Championship
535,Tomasz Kapłan,Ruslan Tschinachow,9,8,90,2017-12-09,2017 WPA World 9-Ball Championship
536,Waleed Majid,Chu Bingjie,1,9,91,2017-12-09,2017 WPA World 9-Ball Championship
537,Hiroshi Takenaka,Sebastian Ludwig,9,8,92,2017-12-09,2017 WPA World 9-Ball Championship
