,playerA,playerB,playerARacks,playerBRacks,matchIndex,date,competition
546,Naoyuki Ōi,Tom Teriault,9,2,69,2015-09-07,2015 WPA World 9-Ball Championship
547,Ruslan Tschinachow,Liu Cheng-chieh,4,9,70,2015-09-07,2015 WPA World 9-Ball Championship
548,M. Simanjuntak,Daniele Corrieri,9,7,71,2015-09-07,2015 WPA World 9-Ball Championship
549,Mishel Turkey,Daryl Peach,9,5,72,2015-09-07,2015 WPA World 9-Ball Championship
550,M. Simanjuntak,Alejandro Carvajal,9,5,73,2015-09-07,2015 WPA World 9-Ball Championship
551,Fahad Khalaf,Mishel Turkey,5,9,74,2015-09-07,2015 WPA World 9-Ball Championship
552,Daryl Peach,Muhammad Simanjuntak,9,2,75,2015-09-07,2015 WPA World 9-Ball Championship
553,Mike Dechaine,Alejandro Carvajal,9,4,76,2015-09-07,2015 WPA World 9-Ball Championship
554,Carlo Biado,Fahad Khalaf,9,6,77,2015-09-07,2015 WPA World 9-Ball Championship
555,Daniele Corrieri,Mishel Turkey,9,6,78,2015-09-07,2015 WPA World 9-Ball Championship
556,Daryl Peach,Mike Dechaine,5,9,79,2015-09-07,2015 WPA World 9-Ball Championship
557,Carlo Biado,Daniele Corrieri,9,5,80,2015-09-07,2015 WPA World 9-Ball Championship
558,Denis Grabe,Oliver Ortmann,9,7,81,2015-09-07,2015 WPA World 9-Ball Championship
559,Zhu Xihe,Matey Ullah,6,9,82,2015-09-07,2015 WPA World 9-Ball Championship
560,Denis Grabe,Rajandran Nair,9,4,83,2015-09-07,2015 WPA World 9-Ball Championship
561,Amir Rota,Zhu Xihe,8,9,84,2015-09-07,2015 WPA World 9-Ball Championship
562,Ko Pin-yi,Denis Grabe,9,4,85,2015-09-07,2015 WPA World 9-Ball Championship
563,Rajandran Nair,Matey Ullah,6,9,86,2015-09-07,2015 WPA World 9-Ball Championship
564,Mika Immonen,Amir Rota,9,4,87,2015-09-07,2015 WPA World 9-Ball Championship
565,Oliver Ortmann,Zhu Xihe,9,2,88,2015-09-07,2015 WPA World 9-Ball Championship
566,Ko Pin-yi,Matey Ullah,9,6,89,2015-09-07,2015 WPA World 9-Ball Championship
567,Mika Immonen,Oliver Ortmann,9,5,90,2015-09-07,2015 WPA World 9-Ball Championship
568,Cheng Yu-hsuan,Richard Jones,9,6,91,2015-09-07,2015 WPA World 9-Ball Championship
569,Omran Salem,Christopher Tevez,9,7,92,2015-09-07,2015 WPA World 9-Ball Championship
570,Marcus Chamat,Cheng Yu-hsuan,6,9,93,2015-09-07,2015 WPA World 9-Ball Championship
571,Omran Salem,Hassan Shafraz,9,8,94,2015-09-07,2015 WPA World 9-Ball Championship
572,Ko Ping-chung,Marcus Chamat,9,5,95,2015-09-07,2015 WPA World 9-Ball Championship
573,Christopher Tevez,Cheng Yu-hsuan,9,5,96,2015-09-07,2015 WPA World 9-Ball Championship
574,Shane Van Boening,Omran Salem,9,6,97,2015-09-07,2015 WPA World 9-Ball Championship
575,Hassan Shafraz,Richard Jones,1,9,98,2015-09-07,2015 WPA World 9-Ball Championship
576,Ko Ping-chung,Christopher Tevez,9,2,99,2015-09-07,2015 WPA World 9-Ball Championship
577,Shane Van Boening,Richard Jones,9,5,100,2015-09-07,2015 WPA World 9-Ball Championship
578,Mario He,Hesam Abdulaziz,9,2,101,2015-09-07,2015 WPA World 9-Ball Championship
579,Chu Bingjie,Toh Lian Han,8,9,102,2015-09-07,2015 WPA World 9-Ball Championship
580,Mario He,Mazen Berjaoui,9,6,103,2015-09-07,2015 WPA World 9-Ball Championship
581,Chu Bingjie,Khalid Yousuf,9,6,104,2015-09-07,2015 WPA World 9-Ball Championship
582,John Morra,Mario He,9,8,105,2015-09-07,2015 WPA World 9-Ball Championship
583,Toh Lian Han,Mazen Berjaoui,9,6,106,2015-09-07,2015 WPA World 9-Ball Championship
584,Chu Bingjie,David Alcaide,3,9,107,2015-09-07,2015 WPA World 9-Ball Championship
585,Hesam Abdulaziz,Khalid Yousuf,9,8,108,2015-09-07,2015 WPA World 9-Ball Championship
586,John Morra,Toh Lian Han,9,4,109,2015-09-07,2015 WPA World 9-Ball Championship
587,David Alcaide,Hesam Abdulaziz,9,6,110,2015-09-07,2015 WPA World 9-Ball Championship
588,Ryu Seung-woo,Niels Feijen,9,8,111,2015-09-07,2015 WPA World 9-Ball Championship
589,Francisco Felicilda,Tomasz Kapłan,7,9,112,2015-09-07,2015 WPA World 9-Ball Championship
590,Ryu Seung-woo,Hamzaa Saeed Ali,9,2,113,2015-09-07,2015 WPA World 9-Ball Championship
591,Francisco Felicilda,Mohammad Berjaoui,9,7,114,2015-09-07,2015 WPA World 9-Ball Championship
592,Dang Jinhu,Ryu Seung-woo,9,5,115,2015-09-07,2015 WPA World 9-Ball Championship
593,Hamzaa Saeed Ali,Tomasz Kapłan,5,9,116,2015-09-07,2015 WPA World 9-Ball Championship
594,Niels Feijen,Francisco Felicilda,9,4,117,2015-09-07,2015 WPA World 9-Ball Championship
595,Alexander Kazakis,Mohammad Berjaoui,9,1,118,2015-09-07,2015 WPA World 9-Ball Championship
596,Dang Jinhu,Tomasz Kapłan,9,4,119,2015-09-07,2015 WPA World 9-Ball Championship
597,Niels Feijen,Alexander Kazakis,8,9,120,2015-09-07,2015 WPA World 9-Ball Championship
598,Francisco Díaz-Pizarro,Thorsten Hohmann,9,4,121,2015-09-07,2015 WPA World 9-Ball Championship
599,Goh Chin Teck,Hosain Sayeem,9,5,122,2015-09-07,2015 WPA World 9-Ball Championship
600,Francisco Díaz-Pizarro,Fahad al-Hejeli,9,3,123,2015-09-07,2015 WPA World 9-Ball Championship
601,Nizar Mosbah Tamimi,Goh Chin Teck,5,9,124,2015-09-07,2015 WPA World 9-Ball Championship
602,Dennis Orcollo,Francisco Díaz-Pizarro,9,4,125,2015-09-07,2015 WPA World 9-Ball Championship
603,Hosain Sayeem,Fahad al-Hejeli,9,7,126,2015-09-07,2015 WPA World 9-Ball Championship
604,Thorsten Hohmann,Nizar Mosbah Tamimi,9,3,127,2015-09-07,2015 WPA World 9-Ball Championship
605,Goh Chin Teck,Jalal Yousef,7,9,128,2015-09-07,2015 WPA World 9-Ball Championship
606,Dennis Orcollo,Hosain Sayeem,9,6,129,2015-09-07,2015 WPA World 9-Ball Championship
607,Thorsten Hohmann,Jalal Yousef,8,9,130,2015-09-07,2015 WPA World 9-Ball Championship
608,Karl Boyes,Chao Fong-Pang,7,9,131,2015-09-07,2015 WPA World 9-Ball Championship
609,Liu Haitao (pool player),Lo Ho Sum,9,5,132,2015-09-07,2015 WPA World 9-Ball Championship
610,Karl Boyes,Sameer al-Madhi,9,2,133,2015-09-07,2015 WPA World 9-Ball Championship
611,Liu Haitao (pool player),Meshal al-Murdhi,9,2,134,2015-09-07,2015 WPA World 9-Ball Championship
612,Karl Boyes,Lo Ho Sum,5,9,135,2015-09-07,2015 WPA World 9-Ball Championship
613,Imran Majid,Sameer al-Madhi,9,4,136,2015-09-07,2015 WPA World 9-Ball Championship
614,Liu Haitao (pool player),Chao Fong-Pang,5,9,137,2015-09-07,2015 WPA World 9-Ball Championship
615,Karol Skowerski,Meshal al-Murdhi,9,4,138,2015-09-07,2015 WPA World 9-Ball Championship
616,Lo Ho Sum,Imran Majid,6,9,139,2015-09-07,2015 WPA World 9-Ball Championship
617,Chao Fong-Pang,Karol Skowerski,8,9,140,2015-09-07,2015 WPA World 9-Ball Championship
618,Petri Makkonen,Jason Klatt,2,9,141,2015-09-07,2015 WPA World 9-Ball Championship
619,Andreas Gerwen,Matthew Edwards,9,7,142,2015-09-07,2015 WPA World 9-Ball Championship
620,Sundeep Gulati,Petri Makkonen,8,9,143,2015-09-07,2015 WPA World 9-Ball Championship
621,Ali Hussein Ali,Andreas Gerwen,4,9,144,2015-09-07,2015 WPA World 9-Ball Championship
622,Chang Yu-Lung,Sundeep Gulati,9,4,145,2015-09-07,2015 WPA World 9-Ball Championship
623,Petri Makkonen,Matthew Edwards,8,9,146,2015-09-07,2015 WPA World 9-Ball Championship
624,Jason Klatt,Ali Hussein Ali,9,4,147,2015-09-07,2015 WPA World 9-Ball Championship
625,Andreas Gerwen,Jeffrey Ignacio,7,9,148,2015-09-07,2015 WPA World 9-Ball Championship
626,Chang Yu-Lung,Matthew Edwards,9,3,149,2015-09-07,2015 WPA World 9-Ball Championship
627,Jason Klatt,Jeffrey Ignacio,6,9,150,2015-09-07,2015 WPA World 9-Ball Championship
628,Omar al-Shaheen,Aloysius Yapp,5,9,151,2015-09-07,2015 WPA World 9-Ball Championship
629,Darren Appleton,Sinha Fahim,9,2,152,2015-09-07,2015 WPA World 9-Ball Championship
630,Omar al-Shaheen,Bader al-Hamdan,9,4,153,2015-09-07,2015 WPA World 9-Ball Championship
631,Darren Appleton,Mohamed Elmola,9,3,154,2015-09-07,2015 WPA World 9-Ball Championship
632,Antonio Gabica,Omar al-Shaheen,9,3,155,2015-09-07,2015 WPA World 9-Ball Championship
633,Sinha Fahim,Bader al-Hamdan,9,3,156,2015-09-07,2015 WPA World 9-Ball Championship
634,Darren Appleton,Aloysius Yapp,5,9,157,2015-09-07,2015 WPA World 9-Ball Championship
635,Mark Gray,Mohamed Elmola,9,1,158,2015-09-07,2015 WPA World 9-Ball Championship
636,Antonio Gabica,Sinha Fahim,9,6,159,2015-09-07,2015 WPA World 9-Ball Championship
637,Aloysius Yapp,Mark Gray,7,9,160,2015-09-07,2015 WPA World 9-Ball Championship
638,Raymund Faraon,Warren Kiamco,9,11,161,2015-09-07,2015 WPA World 9-Ball Championship
639,Jalal Yousef,Zhou Long,11,10,162,2015-09-07,2015 WPA World 9-Ball Championship
640,Carlo Biado,Lee Van Corteza,11,5,163,2015-09-07,2015 WPA World 9-Ball Championship
641,Ko Pin-yi,Justin Campbell,11,7,164,2015-09-07,2015 WPA World 9-Ball Championship
642,Mika Immonen,Goh Chin Teck,11,3,165,2015-09-07,2015 WPA World 9-Ball Championship
643,Wu Kun-lin,Ryu Seung-woo,11,9,166,2015-09-07,2015 WPA World 9-Ball Championship
644,John Morra,Omran Salem,11,2,167,2015-09-07,2015 WPA World 9-Ball Championship
645,Mark Gray,Ralf Souquet,11,10,168,2015-09-07,2015 WPA World 9-Ball Championship
646,Naoyuki Ōi,Aloysius Yapp,9,11,169,2015-09-07,2015 WPA World 9-Ball Championship
647,Jeffrey Ignacio,Jason Klatt,11,5,170,2015-09-07,2015 WPA World 9-Ball Championship
648,Imran Majid,Liu Haitao (pool player),10,11,171,2015-09-07,2015 WPA World 9-Ball Championship
649,Alexander Kazakis,Chao Fong-Pang,11,10,172,2015-09-07,2015 WPA World 9-Ball Championship
650,Antonio Gabica,Ruslan Tschinachow,5,11,173,2015-09-07,2015 WPA World 9-Ball Championship
651,Wang Can,Tōru Kuribayashi,11,7,174,2015-09-07,2015 WPA World 9-Ball Championship
652,Satoshi Kawabata,Albin Ouschan,7,11,175,2015-09-07,2015 WPA World 9-Ball Championship
653,Wu Jiaqing,Muhammad Simanjuntak,11,3,176,2015-09-07,2015 WPA World 9-Ball Championship
654,Ko Ping-chung,Mario He,11,5,177,2015-09-07,2015 WPA World 9-Ball Championship
655,Yukio Akakariyama,Johann Chua,11,5,178,2015-09-07,2015 WPA World 9-Ball Championship
656,Li Hewen,Denis Grabe,7,11,179,2015-09-07,2015 WPA World 9-Ball Championship
657,Mike Dechaine,Cheng Yu-hsuan,11,10,180,2015-09-07,2015 WPA World 9-Ball Championship
658,David Alcaide,Yang Ching-shun,11,8,181,2015-09-07,2015 WPA World 9-Ball Championship
659,Abdul Rahman al-Amar,Toh Lian Han,8,11,182,2015-09-07,2015 WPA World 9-Ball Championship
660,Liu Cheng-chieh,Andreas Gerwen,11,5,183,2015-09-07,2015 WPA World 9-Ball Championship
661,Wojciech Szewczyk,Marco Teutscher,11,8,184,2015-09-07,2015 WPA World 9-Ball Championship
662,Chang Yu-Lung,Marc Bijsterbosch,11,4,185,2015-09-07,2015 WPA World 9-Ball Championship
663,Karol Skowerski,Oliver Medenilla,4,11,186,2015-09-07,2015 WPA World 9-Ball Championship
664,Shane Van Boening,Tomasz Kapłan,11,3,187,2015-09-07,2015 WPA World 9-Ball Championship
665,Dang Jinhu,Francisco Díaz-Pizarro,10,11,188,2015-09-07,2015 WPA World 9-Ball Championship
666,Mateusz Śniegocki,Hunter Lombardo,10,11,189,2015-09-07,2015 WPA World 9-Ball Championship
667,Dennis Orcollo,Mishel Turkey,11,1,190,2015-09-07,2015 WPA World 9-Ball Championship
668,Rubén Bautista,Darren Appleton,3,11,191,2015-09-07,2015 WPA World 9-Ball Championship
669,Nikos Ekonomopoulos,Matey Ullah,11,7,192,2015-09-07,2015 WPA World 9-Ball Championship
670,Warren Kiamco,Jalal Yousef,11,7,193,2015-09-07,2015 WPA World 9-Ball Championship
671,Carlo Biado,Ko Pin-yi,4,11,194,2015-09-07,2015 WPA World 9-Ball Championship
672,Mika Immonen,Wu Kun-lin,11,9,195,2015-09-07,2015 WPA World 9-Ball Championship
673,John Morra,Mark Gray,11,10,196,2015-09-07,2015 WPA World 9-Ball Championship
674,Aloysius Yapp,Jeffrey Ignacio,11,6,197,2015-09-07,2015 WPA World 9-Ball Championship
675,Liu Haitao (pool player),Alexander Kazakis,9,11,198,2015-09-07,2015 WPA World 9-Ball Championship
676,Ruslan Tschinachow,Wang Can,7,11,199,2015-09-07,2015 WPA World 9-Ball Championship
677,Albin Ouschan,Wu Jiaqing,6,11,200,2015-09-07,2015 WPA World 9-Ball Championship
678,Ko Ping-chung,Yukio Akakariyama,11,9,201,2015-09-07,2015 WPA World 9-Ball Championship
679,Denis Grabe,Mike Dechaine,10,11,202,2015-09-07,2015 WPA World 9-Ball Championship
680,David Alcaide,Toh Lian Han,11,7,203,2015-09-07,2015 WPA World 9-Ball Championship
681,Liu Cheng-chieh,Wojciech Szewczyk,8,11,204,2015-09-07,2015 WPA World 9-Ball Championship
682,Chang Yu-Lung,Oliver Medenilla,11,4,205,2015-09-07,2015 WPA World 9-Ball Championship
683,Shane Van Boening,Francisco Díaz-Pizarro,11,5,206,2015-09-07,2015 WPA World 9-Ball Championship
684,Hunter Lombardo,Dennis Orcollo,7,11,207,2015-09-07,2015 WPA World 9-Ball Championship
685,Darren Appleton,Nikos Ekonomopoulos,11,7,208,2015-09-07,2015 WPA World 9-Ball Championship
686,Warren Kiamco,Ko Pin-yi,9,11,209,2015-09-07,2015 WPA World 9-Ball Championship
687,Mika Immonen,John Morra,8,11,210,2015-09-07,2015 WPA World 9-Ball Championship
688,Aloysius Yapp,Alexander Kazakis,11,10,211,2015-09-07,2015 WPA World 9-Ball Championship
689,Wang Can,Wu Jiaqing,9,11,212,2015-09-07,2015 WPA World 9-Ball Championship
690,Ko Ping-chung,Mike Dechaine,11,9,213,2015-09-07,2015 WPA World 9-Ball Championship
691,David Alcaide,Wojciech Szewczyk,10,11,214,2015-09-07,2015 WPA World 9-Ball Championship
692,Chang Yu-Lung,Shane Van Boening,5,11,215,2015-09-07,2015 WPA World 9-Ball Championship
693,Dennis Orcollo,Darren Appleton,11,2,216,2015-09-07,2015 WPA World 9-Ball Championship
694,Ko Pin-yi,John Morra,11,6,217,2015-09-07,2015 WPA World 9-Ball Championship
695,Aloysius Yapp,Wu Jiaqing,7,11,218,2015-09-07,2015 WPA World 9-Ball Championship
696,Ko Ping-chung,Wojciech Szewczyk,11,5,219,2015-09-07,2015 WPA World 9-Ball Championship
697,Shane Van Boening,Dennis Orcollo,11,1,220,2015-09-07,2015 WPA World 9-Ball Championship
698,Ko Pin-yi,Wu Jiaqing,11,10,221,2015-09-07,2015 WPA World 9-Ball Championship
699,Ko Ping-chung,Shane Van Boening,1,11,222,2015-09-07,2015 WPA World 9-Ball Championship
700,Ko Pin-yi,Shane Van Boening,13,11,223,2015-09-07,2015 WPA World 9-Ball Championship
701,Mazen Berjuai,Jeong Young-hwa,1,9,1,2016-06-30,2016 WPA World 9-Ball Championship
702,Waleed Majid,Mario He,4,9,2,2016-06-30,2016 WPA World 9-Ball Championship
703,Mohamed Elraousti,Mazen Berjuai,3,9,3,2016-06-30,2016 WPA World 9-Ball Championship
704,Shahbaz Adil Khan,Waleed Majid,7,9,4,2016-06-30,2016 WPA World 9-Ball Championship
705,Ko Pin-yi,Mohamed Elraousti,9,1,5,2016-06-30,2016 WPA World 9-Ball Championship
706,Mazen Berjuai,Mario He,5,9,6,2016-06-30,2016 WPA World 9-Ball Championship
707,Shahbaz Adil Khan,Thorsten Hohmann,4,9,7,2016-06-30,2016 WPA World 9-Ball Championship
708,Jeong Young-hwa,Waleed Majid,9,5,8,2016-06-30,2016 WPA World 9-Ball Championship
709,Ko Pin-yi,Mario He,9,5,9,2016-06-30,2016 WPA World 9-Ball Championship
710,Thorsten Hohmann,Jeong Young-hwa,9,7,10,2016-06-30,2016 WPA World 9-Ball Championship
711,Karol Skowerski,Petri Makkonen,9,6,11,2016-06-30,2016 WPA World 9-Ball Championship
712,Francis Crevier,Jeffrey Ignacio,7,9,12,2016-06-30,2016 WPA World 9-Ball Championship
713,Lo Ho Sum,Karol Skowerski,5,9,13,2016-06-30,2016 WPA World 9-Ball Championship
714,Abdul Aziz Alawadhi,Francis Crevier,2,9,14,2016-06-30,2016 WPA World 9-Ball Championship
715,Chang Jung-Lin,Lo Ho Sum,9,5,15,2016-06-30,2016 WPA World 9-Ball Championship
716,Jeffrey Ignacio,Karol Skowerski,9,4,16,2016-06-30,2016 WPA World 9-Ball Championship
717,Petri Makkonen,Abdul Aziz Alawadhi,9,0,17,2016-06-30,2016 WPA World 9-Ball Championship
718,Francis Crevier,Johann Chua,8,9,18,2016-06-30,2016 WPA World 9-Ball Championship
719,Chang Jung-Lin,Jeffrey Ignacio,9,7,19,2016-06-30,2016 WPA World 9-Ball Championship
720,Petri Makkonen,Johann Chua,4,9,20,2016-06-30,2016 WPA World 9-Ball Championship
721,Bruno Muratore,MD Almin,8,9,21,2016-06-30,2016 WPA World 9-Ball Championship
722,Omar al-Shaheen,Darren Appleton,9,5,22,2016-06-30,2016 WPA World 9-Ball Championship
723,Bruno Muratore,Henrique Correia,9,5,23,2016-06-30,2016 WPA World 9-Ball Championship
724,Marcus Chamat,Omar al-Shaheen,4,9,24,2016-06-30,2016 WPA World 9-Ball Championship
725,Darren Appleton,Bruno Muratore,9,4,25,2016-06-30,2016 WPA World 9-Ball Championship
726,Chu Hong-ming,Henrique Correia,9,2,26,2016-06-30,2016 WPA World 9-Ball Championship
727,MD Almin,Marcus Chamat,9,4,27,2016-06-30,2016 WPA World 9-Ball Championship
728,Omar al-Shaheen,Ruslan Chinachov,4,9,28,2016-06-30,2016 WPA World 9-Ball Championship
729,Darren Appleton,Chu Hong-ming,6,9,29,2016-06-30,2016 WPA World 9-Ball Championship
730,MD Almin,Ruslan Chinachov,4,9,30,2016-06-30,2016 WPA World 9-Ball Championship
731,Daryl Peach,Antonio Gabica,9,7,31,2016-06-30,2016 WPA World 9-Ball Championship
732,Roberto Gomez,Christopher Tevez,9,3,32,2016-06-30,2016 WPA World 9-Ball Championship
733,Aloysius Yapp,Daryl Peach,5,9,33,2016-06-30,2016 WPA World 9-Ball Championship
734,Mohannad al-Ghumayz,Roberto Gomez,2,9,34,2016-06-30,2016 WPA World 9-Ball Championship
735,Aloysius Yapp,Francisco Sánchez Ruíz,8,9,35,2016-06-30,2016 WPA World 9-Ball Championship
736,Daryl Peach,Christopher Tevez,6,9,36,2016-06-30,2016 WPA World 9-Ball Championship
737,Mohannad al-Ghumayz,Antonio Gabica,7,9,37,2016-06-30,2016 WPA World 9-Ball Championship
738,Roberto Gomez,Albin Ouschan,6,9,38,2016-06-30,2016 WPA World 9-Ball Championship
739,Francisco Sánchez Ruíz,Christopher Tevez,9,5,39,2016-06-30,2016 WPA World 9-Ball Championship
740,Antonio Gabica,Albin Ouschan,8,9,40,2016-06-30,2016 WPA World 9-Ball Championship
741,Artem Koshovyi,Lương Chí Dũng,9,8,41,2016-06-30,2016 WPA World 9-Ball Championship
742,Yang Ching-shun,John Morra,9,6,42,2016-06-30,2016 WPA World 9-Ball Championship
743,Artem Koshovyi,Aoki Ryoji,9,8,43,2016-06-30,2016 WPA World 9-Ball Championship
744,Mohammad al-Kashawi,Yang Ching-shun,4,9,44,2016-06-30,2016 WPA World 9-Ball Championship
745,John Morra,Artem Koshovyi,9,5,45,2016-06-30,2016 WPA World 9-Ball Championship
746,Zhou Long,Aoki Ryoji,9,2,46,2016-06-30,2016 WPA World 9-Ball Championship
747,Alex Pagulayan,Mohammad al-Kashawi,9,5,47,2016-06-30,2016 WPA World 9-Ball Championship
748,Lương Chí Dũng,Yang Ching-shun,9,8,48,2016-06-30,2016 WPA World 9-Ball Championship
749,John Morra,Zhou Long,2,9,49,2016-06-30,2016 WPA World 9-Ball Championship
750,Alex Pagulayan,Lương Chí Dũng,9,4,50,2016-06-30,2016 WPA World 9-Ball Championship
751,Naoyuki Ōi,Jeff de Luna,1,9,51,2016-06-30,2016 WPA World 9-Ball Championship
752,Wang Can,Hamzaa Saeed Ali,7,9,52,2016-06-30,2016 WPA World 9-Ball Championship
753,Mohammed Saeed,Naoyuki Ōi,2,9,53,2016-06-30,2016 WPA World 9-Ball Championship
754,Armin Mahmoudi,Wang Can,7,9,54,2016-06-30,2016 WPA World 9-Ball Championship
755,Karl Boyes,Mohammed Saeed,9,5,55,2016-06-30,2016 WPA World 9-Ball Championship
756,Naoyuki Ōi,Hamzaa Saeed Ali,8,9,56,2016-06-30,2016 WPA World 9-Ball Championship
757,Armin Mahmoudi,Toh Lian Han,5,9,57,2016-06-30,2016 WPA World 9-Ball Championship
758,Jeff de Luna,Wang Can (pool player),9,6,58,2016-06-30,2016 WPA World 9-Ball Championship
759,Karl Boyes,Hamzaa Saeed Ali,9,3,59,2016-06-30,2016 WPA World 9-Ball Championship
760,Toh Lian Han,Jeff de Luna,9,6,60,2016-06-30,2016 WPA World 9-Ball Championship
761,Imran Majid,Irsal Nasution,5,9,61,2016-06-30,2016 WPA World 9-Ball Championship
762,Christian Götemann,Dennis Orcollo,7,9,62,2016-06-30,2016 WPA World 9-Ball Championship
763,Abdullah Karmastaji,Imran Majid,2,9,63,2016-06-30,2016 WPA World 9-Ball Championship
764,Ali Abdulhadi Almeri,Christian Götemann,6,9,64,2016-06-30,2016 WPA World 9-Ball Championship
765,Dennis Orcollo,Abdullah Karmastaji,9,5,65,2016-06-30,2016 WPA World 9-Ball Championship
766,Imran Majid,Ramil Gallego,6,9,66,2016-06-30,2016 WPA World 9-Ball Championship
767,Irsal Nasution,Ali Abdulhadi Almeri,9,2,67,2016-06-30,2016 WPA World 9-Ball Championship
768,Christian Götemann,David Alcaide,4,9,68,2016-06-30,2016 WPA World 9-Ball Championship
769,Dennis Orcollo,Ramil Gallego,4,9,69,2016-06-30,2016 WPA World 9-Ball Championship
770,Irsal Nasution,David Alcaide,8,9,70,2016-06-30,2016 WPA World 9-Ball Championship
771,Konrad Juszczyszyn,Abdul Rahman al-Amar,8,9,71,2016-06-30,2016 WPA World 9-Ball Championship
772,Justin Campbell,Jayson Shaw,7,9,72,2016-06-30,2016 WPA World 9-Ball Championship
773,Konrad Juszczyszyn,Karar Abdulwahed,9,5,73,2016-06-30,2016 WPA World 9-Ball Championship
774,Justin Campbell,Robert Hart,9,2,74,2016-06-30,2016 WPA World 9-Ball Championship
775,Nikos Ekonomopoulos,Konrad Juszczyszyn,9,3,75,2016-06-30,2016 WPA World 9-Ball Championship
776,Jayson Shaw,Karar Abdulwahed,9,3,76,2016-06-30,2016 WPA World 9-Ball Championship
777,Justin Campbell,Abdul Rahman al-Amar,7,9,77,2016-06-30,2016 WPA World 9-Ball Championship
778,Robert Hart,Ko Ping-chung,1,9,78,2016-06-30,2016 WPA World 9-Ball Championship
779,Nikos Ekonomopoulos,Jayson Shaw,9,5,79,2016-06-30,2016 WPA World 9-Ball Championship
780,Abdul Rahman al-Amar,Ko Ping-chung,8,9,80,2016-06-30,2016 WPA World 9-Ball Championship
781,Shaun Wilkie,Niels Feijen,3,9,81,2016-06-30,2016 WPA World 9-Ball Championship
782,Satoshi Kawabata,Jalal Yousef,9,7,82,2016-06-30,2016 WPA World 9-Ball Championship
783,Andrew Kong Bu Hong,Shaun Wilkie,1,9,83,2016-06-30,2016 WPA World 9-Ball Championship
784,Abdul Latif al-Fawal,Satoshi Kawabata,6,9,84,2016-06-30,2016 WPA World 9-Ball Championship
785,Liu Haitao,Andrew Kong Bu Hong,9,6,85,2016-06-30,2016 WPA World 9-Ball Championship
786,Jalal Yousef,Shaun Wilkie,9,6,86,2016-06-30,2016 WPA World 9-Ball Championship
787,Niels Feijen,Abdul Latif al-Fawal,9,3,87,2016-06-30,2016 WPA World 9-Ball Championship
788,Satoshi Kawabata,Alexander Kazakis,7,9,88,2016-06-30,2016 WPA World 9-Ball Championship
789,Liu Haitao,Jalal Yousef,9,1,89,2016-06-30,2016 WPA World 9-Ball Championship
790,Niels Feijen,Alexander Kazakis,6,9,90,2016-06-30,2016 WPA World 9-Ball Championship
791,Hiroshi Takenaka,Ali Maghsoud,7,9,91,2016-06-30,2016 WPA World 9-Ball Championship
792,Mieszko Fortuński,Rubén Bautista,9,5,92,2016-06-30,2016 WPA World 9-Ball Championship
793,Nadim Okbani,Hiroshi Takenaka,3,9,93,2016-06-30,2016 WPA World 9-Ball Championship
794,Mieszko Fortuński,Mika Immonen,9,4,94,2016-06-30,2016 WPA World 9-Ball Championship
795,Chu Bingjie,Nadim Okbani,9,3,95,2016-06-30,2016 WPA World 9-Ball Championship
796,Hiroshi Takenaka,Rubén Bautista,5,9,96,2016-06-30,2016 WPA World 9-Ball Championship
797,Hsieh Chia-chen,Mieszko Fortuński,9,7,97,2016-06-30,2016 WPA World 9-Ball Championship
798,Ali Maghsoud,Mika Immonen,9,8,98,2016-06-30,2016 WPA World 9-Ball Championship
799,Chu Bingjie,Rubén Bautista,9,1,99,2016-06-30,2016 WPA World 9-Ball Championship
800,Hsieh Chia-chen,Ali Maghsoud,9,5,100,2016-06-30,2016 WPA World 9-Ball Championship
801,Skyler Woodward,Wojciech Szewczyk,5,9,101,2016-06-30,2016 WPA World 9-Ball Championship
802,Ralf Souquet,Oliver Ortmann,9,7,102,2016-06-30,2016 WPA World 9-Ball Championship
803,Omran Salem,Skyler Woodward,3,9,103,2016-06-30,2016 WPA World 9-Ball Championship
804,Sayeem Hossain,Ralf Souquet,4,9,104,2016-06-30,2016 WPA World 9-Ball Championship
805,Warren Kiamco,Omran Salem,9,5,105,2016-06-30,2016 WPA World 9-Ball Championship
806,Oliver Ortmann,Skyler Woodward,9,5,106,2016-06-30,2016 WPA World 9-Ball Championship
807,Sayeem Hossain,Wojciech Szewczyk,2,9,107,2016-06-30,2016 WPA World 9-Ball Championship
808,Wu Kun-lin,Ralf Souquet,9,6,108,2016-06-30,2016 WPA World 9-Ball Championship
809,Warren Kiamco,Oliver Ortmann,9,7,109,2016-06-30,2016 WPA World 9-Ball Championship
810,Wojciech Szewczyk,Wu Kun-lin,3,9,110,2016-06-30,2016 WPA World 9-Ball Championship
811,Nick van den Berg,Muhammad Simanjuntak,4,9,111,2016-06-30,2016 WPA World 9-Ball Championship
812,Carlo Biado,Hayato Hijikata,9,8,112,2016-06-30,2016 WPA World 9-Ball Championship
813,Nick van den Berg,Abdulla al-Yousif,9,7,113,2016-06-30,2016 WPA World 9-Ball Championship
814,Fahad al-Jassas,Carlo Biado,1,9,114,2016-06-30,2016 WPA World 9-Ball Championship
815,Nick van den Berg,Hayato Hijikata,7,9,115,2016-06-30,2016 WPA World 9-Ball Championship
816,Abdulla al-Yousif,Francisco Díaz-Pizarro,7,9,116,2016-06-30,2016 WPA World 9-Ball Championship
